userId,gender,age_group,recommendations,all_movies_rec
1,Male,Young (21-40 years),[],[]
4,Male,Young (21-40 years),[],"['Step 2: Filter movies based on preferred genres and years:', 'Step 3: Remove any movies already rated by the user:']"
7,Male,Adult (41-60 years),[],[]
12,Female,Young (21-40 years),"[483, 69, 514, 64, 216]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", 'Casablanca (1942)', 'Forrest Gump (1994)', 'Annie Hall (1977)', 'The Shawshank Redemption (1994)', 'When Harry Met Sally... (1989)']"
20,Female,Adult (41-60 years),"[64, 210, 56]","['""The Shawshank Redemption"" (1994)', '""Indiana Jones and the Last Crusade"" (1989)', '""Pulp Fiction"" (1994)', '""The Fugitive"" (1993)', '""The Godfather"" (1972)']"
22,Male,Young (21-40 years),"[204, 550, 257]","['Back to the Future (1985)', 'Die Hard with a Vengeance (1995)', 'Ghostbusters (1984)', 'Indiana Jones and the Temple of Doom (1984)', 'Men in Black (1997)']"
26,Male,Adult (41-60 years),"[56, 69, 64, 272]","['""Pulp Fiction"" (1994)', '""Forrest Gump"" (1994)', '""The Shawshank Redemption"" (1994)', '""Good Will Hunting"" (1997)', '""The Matrix"" (1999)']"
28,Male,Young (21-40 years),"[82, 204, 91, 144]","['""Jurassic Park (1993)', '""Ghostbusters (1984)', '""Back to the Future (1985)', '""The Nightmare Before Christmas (1993)', '""Die Hard (1988)']"
31,Male,Young (21-40 years),"[483, 318, 48, 644]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", '""Casablanca"" (1942)', '""Schindler\'s List"" (1993)', '""Hoop Dreams"" (1994)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Thin Blue Line"" (1988)']"
33,Male,Young (21-40 years),"[1278, 64, 1362]","['Step 2: Filter movies based on preferred genres and years:', 'Step 3: Calculate the average ratings for each movie:', '""Seven (1995)', 'It has a high average rating and is likely to be enjoyed by the user based on their preference for Crime|Drama|Thriller movies.', '""The Shawshank Redemption (1994)', '""The Sixth Sense (1999)', '""Fight Club (1999)', '""American History X (1998)']"
45,Male,Young (21-40 years),"[100, 762, 845, 1]","['Step 2: Sort movies based on user ratings:', 'Movie: Fargo (1996)', 'Movie: The Godfather (1972)', 'Movie: Beautiful Girls (1996)', 'Movie: That Thing You Do! (1996)', 'Movie: Toy Story (1995)']"
47,Male,Adult (41-60 years),"[302, 340, 327, 258, 301]","[""Step 2: Filter movies based on the user's ratings:"", 'L.A. Confidential (1997)', 'Boogie Nights (1997)', 'Cop Land (1997)', 'Contact (1997)', 'In & Out (1997)']"
49,Female,Young (21-40 years),[],[]
59,Male,Adult (41-60 years),[],[]
61,Male,Young (21-40 years),"[347, 678, 300, 333, 243, 269, 1127, 751, 328, 342, 331, 301, 310, 323, 347, 678, 300, 333, 269, 1127, 751, 328, 310, 323, 347, 300, 1127, 328, 310]","['- Select movies that belong to the genres Action/Thriller, Comedy, and Drama.', 'Wag the Dog (1997)', 'Volcano (1997)', 'Air Force One (1997)', 'Game, The (1997)', 'Jungle2Jungle (1997)', 'Full Monty, The (1997)', 'Truman Show, The (1998)', 'Tomorrow Never Dies (1997)', 'Conspiracy Theory (1997)', 'Man Who Knew Too Little, The (1997)', 'Edge, The (1997)', 'In & Out (1997)', 'Rainmaker, The (1997)', ""Dante's Peak (1997)"", 'Wag the Dog (1997)', 'Volcano (1997)', 'Air Force One (1997)', 'Game, The (1997)', 'Full Monty, The (1997)', 'Truman Show, The (1998)', 'Tomorrow Never Dies (1997)', 'Conspiracy Theory (1997)', 'Rainmaker, The (1997)', ""Dante's Peak (1997)"", 'Wag the Dog (1997)', 'Air Force One (1997)', 'Truman Show, The (1998)', 'Conspiracy Theory (1997)', 'Rainmaker, The (1997)']"
67,Male,Teenager (0-20 years),"[56, 780, 288, 257]","['Pulp Fiction (1994)', 'Dumb and Dumber (1994)', 'Scream (1996)', 'The Mask (1994)', 'Men in Black (1997)']"
69,Male,Young (21-40 years),"[98, 234, 50, 100, 7]","['Step 2: Sort movies based on ratings:', 'Movie: The Silence of the Lambs (1991)', 'Movie: Jaws (1975)', 'Movie: Star Wars (1977)', 'Movie: Fargo (1996)', 'Movie: Twelve Monkeys (1995)']"
72,Female,Adult (41-60 years),"[483, 64, 318, 98]","['""Casablanca"" (1942)', '""The Shawshank Redemption"" (1994)', '""The Godfather"" (1972)', '""Schindler\'s List"" (1993)', '""The Silence of the Lambs"" (1991)']"
73,Male,Young (21-40 years),"[1127, 69, 64]","['""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Truman Show"" (1998)', '""Forrest Gump"" (1994)', 'It explores various themes and has a mix of humor and emotional moments, making it a suitable recommendation.', '""Amélie"" (2001)', '""The Shawshank Redemption"" (1994)']"
75,Male,Young (21-40 years),"[196, 100, 1, 845, 147]","['Dead Poets Society (1989)', 'Fargo (1996)', 'Toy Story (1995)', 'That Thing You Do! (1996)', 'Long Kiss Goodnight, The (1996)']"
82,Male,Adult (41-60 years),"[64, 202, 514, 69, 483]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", '""The Shawshank Redemption"" (1994)', '""Groundhog Day"" (1993)', '""Annie Hall"" (1977)', '""Forrest Gump"" (1994)', '""Casablanca"" (1942)']"
83,Male,Young (21-40 years),"[204, 202, 173]","['""Back to the Future"" (1985)', '""Groundhog Day"" (1993)', '""The Princess Bride"" (1987)', '""Ferris Bueller\'s Day Off"" (1986)', '""The Lion King"" (1994)']"
89,Female,Adult (41-60 years),"[216, 64, 70, 286, 69]","['""When Harry Met Sally... (1989)', '2. ""The Shawshank Redemption (1994)', '""Four Weddings and a Funeral (1994)', '""The English Patient (1996)', '""Forrest Gump (1994)']"
91,Male,Adult (41-60 years),"[64, 82, 1050, 294, 50]","['""The Shawshank Redemption"" (1994)', '""Jurassic Park"" (1993)', '""Ghost and Mrs. Muir, The"" (1947)', '""Liar Liar"" (1997)', '""Star Wars"" (1977)']"
95,Male,Young (21-40 years),[],[]
96,Female,Young (21-40 years),"[204, 173, 56, 98, 216]","['Step 2: Filter movies based on preferred genres and years:', '""Back to the Future (1985)', '""The Princess Bride (1987)', '""Pulp Fiction (1994)', '""The Silence of the Lambs (1991)', '""When Harry Met Sally... (1989)']"
97,Male,Adult (41-60 years),"[204, 64, 56, 210]","['""Back to the Future (1985)', '""The Shawshank Redemption (1994)', '""The Matrix (1999)', '""Pulp Fiction (1994)', '""Indiana Jones and the Last Crusade (1989)']"
101,Male,Teenager (0-20 years),"[216, 202, 173, 367]","['Step 2: Filter movies based on preferred genres and years:', 'When Harry Met Sally... (1989)', 'Groundhog Day (1993)', 'The Princess Bride (1987)', ""Ferris Bueller's Day Off (1986)"", 'Clueless (1995)']"
105,Male,Young (21-40 years),"[313, 270, 258, 302, 272]","['Step 2: Filter movies based on preferred genres and years:', 'Titanic (1997)', 'Gattaca (1997)', ""It falls within the preferred years and combines genres like drama and science fiction, which align with the user's preferences."", 'Contact (1997)', 'L.A. Confidential (1997)', 'Good Will Hunting (1997)']"
106,Male,Adult (41-60 years),"[483, 64, 514, 275, 216]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", '""Casablanca"" (1942)', '""The Shawshank Redemption"" (1994)', '""Annie Hall"" (1977)', '""Sense and Sensibility"" (1995)', '""When Harry Met Sally..."" (1989)']"
110,Male,Teenager (0-20 years),"[204, 82, 64, 28, 423]","['""Back to the Future (1985)', '""Jurassic Park (1993)', '""The Shawshank Redemption (1994)', '""Apollo 13 (1995)', '""E.T. the Extra-Terrestrial (1982)']"
