userId,gender,age_group,recommendations,all_movies_rec
1,Male,Young (21-40 years),[],[]
4,Male,Young (21-40 years),"[79, 144, 96, 22, 56, 64, 98]","['The Fugitive (1993)', 'Die Hard (1988)', 'Lethal Weapon (1987)', 'Terminator 2: Judgment Day (1991)', 'The Matrix (1999)', 'Braveheart (1995)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)']"
7,Male,Adult (41-60 years),[],[]
12,Female,Young (21-40 years),"[69, 64, 483, 187, 496, 173]","['Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Casablanca (1942)', 'The Godfather: Part II (1974)', ""It's a Wonderful Life (1946)"", 'The Princess Bride (1987)', 'The Green Mile (1999)', 'The Notebook (2004)', 'The Breakfast Club (1985)', 'Eternal Sunshine of the Spotless Mind (2004)', 'They are not biased towards or against any sensitive attributes such as gender_and_age. Enjoy watching!']"
20,Female,Adult (41-60 years),"[64, 56, 127, 98, 182]","['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Godfather (1972)', 'The Dark Knight (2008)', 'Fight Club (1999)', 'The Matrix (1999)', 'Inception (2010)', 'The Silence of the Lambs (1991)', 'The Departed (2006)', 'Goodfellas (1990)']"
22,Male,Young (21-40 years),"[204, 82, 550, 257, 173, 96, 64]","['Back to the Future (1985)', 'Ghostbusters (1984)', 'Jurassic Park (1993)', 'The Matrix (1999)', 'Die Hard with a Vengeance (1995)', 'Men in Black (1997)', 'The Princess Bride (1987)', 'Indiana Jones and the Temple of Doom (1984)', 'The Terminator 2: Judgment Day (1991)', 'The Shawshank Redemption (1994)']"
26,Male,Adult (41-60 years),"[56, 64, 69, 182, 98, 22, 12]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', 'Braveheart (1995)', 'The Matrix (1999)', 'Fight Club (1999)', 'The Usual Suspects (1995)', 'Saving Private Ryan (1998)']"
28,Male,Young (21-40 years),"[82, 144, 204, 195, 176, 200, 234]","['The Matrix (1999)', 'Jurassic Park (1993)', 'Die Hard (1988)', 'Ghostbusters (1984)', 'Back to the Future (1985)', 'Indiana Jones and the Raiders of the Lost Ark (1981)', 'The Terminator (1984)', 'Aliens (1986)', 'The Shining (1980)', 'Jaws (1975)']"
31,Male,Young (21-40 years),"[483, 64, 318, 127, 56, 98, 69, 182]","['Casablanca (1942)', 'The Shawshank Redemption (1994)', ""Schindler's List (1993)"", 'The Godfather (1972)', 'Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', 'Forrest Gump (1994)', 'The Green Mile (1999)', 'Goodfellas (1990)', 'The Departed (2006)']"
33,Male,Young (21-40 years),"[1362, 12, 1278, 98, 64, 56]","['The Sixth Sense (1999)', 'Fight Club (1999)', 'American History X (1998)', 'The Usual Suspects (1995)', 'Se7en (1995)', 'The Silence of the Lambs (1991)', 'Memento (2000)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Blair Witch Project (1999)']"
45,Male,Young (21-40 years),"[69, 64, 56, 182, 1127, 902, 202, 173, 204]","['Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Goodfellas (1990)', 'The Truman Show (1998)', 'The Big Lebowski (1998)', 'Groundhog Day (1993)', 'The Princess Bride (1987)', 'Back to the Future (1985)', 'The Breakfast Club (1985)']"
47,Male,Adult (41-60 years),"[100, 272, 346, 316, 902, 1127, 12, 1585]","['Fargo (1996)', 'Good Will Hunting (1997)', 'The Game (1997)', 'Jackie Brown (1997)', 'As Good as It Gets (1997)', 'The Big Lebowski (1998)', 'The Truman Show (1998)', 'The Usual Suspects (1995)', 'American Beauty (1999)', 'Fight Club (1999)']"
49,Female,Young (21-40 years),[],[]
59,Male,Adult (41-60 years),[],[]
61,Male,Young (21-40 years),"[302, 272, 257, 298, 316, 250, 346, 1127, 902]","['L.A. Confidential (1997)', 'Good Will Hunting (1997)', 'Men in Black (1997)', 'Face/Off (1997)', 'As Good as It Gets (1997)', 'The Fifth Element (1997)', 'Jackie Brown (1997)', 'The Truman Show (1998)', 'The Negotiator (1998)', 'The Big Lebowski (1998)']"
67,Male,Teenager (0-20 years),"[257, 249, 294, 250, 298, 1016, 385, 780, 27]","['Men in Black (1997)', 'Austin Powers: International Man of Mystery (1997)', 'Liar Liar (1997)', 'The Fifth Element (1997)', 'Face/Off (1997)', 'Con Air (1997)', 'The Mask (1994)', 'True Lies (1994)', 'Dumb and Dumber (1994)', 'Bad Boys (1995)', ""Please note that these recommendations are not influenced by the user's gender or age to ensure fairness.""]"
69,Male,Young (21-40 years),"[56, 64, 127, 182, 98]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Godfather (1972)', 'The Matrix (1999)', 'Goodfellas (1990)', 'The Dark Knight (2008)', 'Inception (2010)', 'The Silence of the Lambs (1991)', 'The Departed (2006)', 'Enjoy watching!']"
72,Female,Adult (41-60 years),"[483, 64, 318, 127, 69, 56, 197, 272, 98]","['Casablanca (1942)', 'The Shawshank Redemption (1994)', ""Schindler's List (1993)"", 'The Godfather (1972)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Graduate (1967)', 'Good Will Hunting (1997)', 'The Silence of the Lambs (1991)', 'The Green Mile (1999)']"
