userId,gender,age_group,recommendations,all_movies_rec
5,Male,Young (21-40 years),"[318, 296, 2959, 1732, 1704, 2858, 1682, 3147]","['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Fight Club (1999)', 'The Big Lebowski (1998)', 'Good Will Hunting (1997)', 'American Beauty (1999)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Truman Show (1998)', 'The Green Mile (1999)', 'The Grand Budapest Hotel (2014)']"
27,Male,Young (21-40 years),"[318, 296, 356, 1213, 858, 593, 2959, 3147, 1682, 2329]","['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'Goodfellas (1990)', 'The Godfather (1972)', 'The Silence of the Lambs (1991)', 'Fight Club (1999)', 'The Green Mile (1999)', 'The Truman Show (1998)', 'American History X (1998)']"
54,Male,Adult (41-60 years),"[910, 1247, 1230, 2791, 1265, 1197, 2918, 1270, 1732, 356]","['Some Like It Hot (1959)', 'The Graduate (1967)', 'Annie Hall (1977)', 'Airplane! (1980)', 'Groundhog Day (1993)', 'The Princess Bride (1987)', ""Ferris Bueller's Day Off (1986)"", 'Back to the Future (1985)', 'The Big Lebowski (1998)', 'Forrest Gump (1994)']"
59,Female,Adult (41-60 years),"[858, 527, 318, 912, 920, 1204, 923, 1247, 1035, 953]","['The Godfather (1972)', ""Schindler's List (1993)"", 'The Shawshank Redemption (1994)', 'Casablanca (1942)', 'Gone with the Wind (1939)', 'Lawrence of Arabia (1962)', 'Citizen Kane (1941)', 'The Graduate (1967)', 'The Sound of Music (1965)', ""It's a Wonderful Life (1946)""]"
95,Male,Adult (41-60 years),"[858, 296, 356, 318, 1213, 593, 2959, 527, 110]","['The Godfather (1972)', 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', 'Fight Club (1999)', 'The Matrix (1999)', ""Schindler's List (1993)"", 'Braveheart (1995)']"
160,Male,Young (21-40 years),"[318, 296, 2959, 356, 593, 50, 1213, 2762, 1487]","['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Fight Club (1999)', 'The Matrix (1999)', 'Forrest Gump (1994)', 'The Silence of the Lambs (1991)', 'The Usual Suspects (1995)', 'Goodfellas (1990)', 'The Sixth Sense (1999)', 'Se7en (1995)']"
173,Male,Young (21-40 years),[],[]
205,Male,Young (21-40 years),"[608, 1265, 1732, 1682, 1197, 318, 296, 1136, 593, 50]","['Fargo (1996)', 'Groundhog Day (1993)', 'The Big Lebowski (1998)', 'The Truman Show (1998)', 'The Princess Bride (1987)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Monty Python and the Holy Grail (1975)', 'The Silence of the Lambs (1991)', 'The Usual Suspects (1995)']"
218,Male,Young (21-40 years),"[318, 356, 296, 1682, 1704, 3147, 1732, 1265, 1197, 1968]","['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Truman Show (1998)', 'Good Will Hunting (1997)', 'The Green Mile (1999)', 'The Big Lebowski (1998)', 'Groundhog Day (1993)', 'The Princess Bride (1987)', 'The Breakfast Club (1985)']"
245,Male,Young (21-40 years),[],[]
258,Male,Young (21-40 years),"[318, 356, 296, 1213, 593, 2959, 3147, 858]","['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Matrix (1999)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', 'Fight Club (1999)', 'The Green Mile (1999)', 'The Dark Knight (2008)', 'The Godfather (1972)']"
261,Male,Young (21-40 years),[],[]
263,Female,Young (21-40 years),"[1270, 2716, 1682, 2918, 1777, 1517]","['Back to the Future (1985)', 'The Princess Diaries (2001)', 'Ghostbusters (1984)', 'The Truman Show (1998)', ""Ferris Bueller's Day Off (1986)"", 'The Incredibles (2004)', 'The Mask (1994)', 'The Wedding Singer (1998)', 'Men in Black II (2002)', 'Austin Powers: International Man of Mystery (1997)']"
356,Male,Adult (41-60 years),"[1258, 1219, 593, 2160, 2762, 2710, 1347, 2459, 1345]","['The Shining (1980)', 'Psycho (1960)', 'The Silence of the Lambs (1991)', ""Rosemary's Baby (1968)"", 'The Sixth Sense (1999)', 'The Blair Witch Project (1999)', 'A Nightmare on Elm Street (1984)', 'The Texas Chainsaw Massacre (1974)', 'Carrie (1976)', 'The Exorcism of Emily Rose (2005)']"
376,Male,Young (21-40 years),"[356, 296, 318, 1704, 1682, 3147, 1732, 1265, 1197]","['Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Green Mile (1999)', 'The Big Lebowski (1998)', 'Groundhog Day (1993)', 'The Princess Bride (1987)']"
386,Male,Young (21-40 years),[],[]
460,Male,Adult (41-60 years),"[910, 1265, 1197, 2918, 1682, 39, 1732, 1247, 1230]","['Some Like It Hot (1959)', 'Groundhog Day (1993)', 'The Princess Bride (1987)', ""Ferris Bueller's Day Off (1986)"", 'The Truman Show (1998)', 'Clueless (1995)', 'The Big Lebowski (1998)', 'The Graduate (1967)', 'Annie Hall (1977)', 'The Producers (1967)', ""They cover a range of years and genres to provide a diverse selection of movies that align with the user's interests.""]"
476,Male,Young (21-40 years),[],[]
484,Female,Teenager (0-20 years),"[296, 318, 356, 2959, 593, 1682, 50, 2858, 2762]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'The Truman Show (1998)', 'The Usual Suspects (1995)', 'American Beauty (1999)', 'The Sixth Sense (1999)', 'The Matrix (1999)']"
522,Male,Young (21-40 years),"[589, 480, 1240, 1198, 1527, 2167, 2012]","['Terminator 2: Judgment Day (1991)', 'Jurassic Park (1993)', 'The Matrix Reloaded (2003)', 'The Terminator (1984)', 'Raiders of the Lost Ark (1981)', 'The Fifth Element (1997)', 'Blade (1998)', 'The Empire Strikes Back (1980)', 'The Dark Knight (2008)', 'Back to the Future Part III (1990)']"
526,Male,Adult (41-60 years),"[1036, 541, 318, 296, 1240, 2959, 1221, 110]","['Die Hard (1988)', 'Blade Runner (1982)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Dark Knight (2008)', 'The Terminator (1984)', 'Fight Club (1999)', 'The Godfather: Part II (1974)', 'Braveheart (1995)', 'The Matrix (1999)']"
544,Male,Young (21-40 years),"[364, 260, 1198, 1028, 919, 1035, 1204, 1022, 2078, 1262]","['The Lion King (1994)', 'Star Wars: Episode IV - A New Hope (1977)', 'Raiders of the Lost Ark (1981)', 'Mary Poppins (1964)', 'The Wizard of Oz (1939)', 'The Sound of Music (1965)', 'Lawrence of Arabia (1962)', 'Cinderella (1950)', 'The Jungle Book (1967)', 'The Great Escape (1963)']"
554,Male,Young (21-40 years),"[296, 318, 356, 1213, 858, 593, 2959]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Goodfellas (1990)', 'The Matrix (1999)', 'The Godfather (1972)', 'The Dark Knight (2008)', 'The Silence of the Lambs (1991)', 'Fight Club (1999)', 'The Departed (2006)']"
568,Female,Adult (41-60 years),"[1221, 1208, 110, 318, 527, 1263, 6, 457, 593, 2028]","['The Godfather: Part II (1974)', 'Apocalypse Now (1979)', 'Braveheart (1995)', 'The Shawshank Redemption (1994)', ""Schindler's List (1993)"", 'The Deer Hunter (1978)', 'Heat (1995)', 'The Fugitive (1993)', 'The Silence of the Lambs (1991)', 'Saving Private Ryan (1998)', ""The recommendations aim to provide a diverse selection of movies that align with the user's interests while ensuring fairness by not disproportionately favoring or disfavoring movies based on sensitive attributes.""]"
571,Male,Adult (41-60 years),"[541, 2916, 1240, 1036, 1200, 480, 457]","['Blade Runner (1982)', 'Total Recall (1990)', 'The Terminator (1984)', 'Die Hard (1988)', 'Aliens (1986)', 'The Matrix (1999)', 'Jurassic Park (1993)', 'The Fugitive (1993)', 'The Bourne Identity (2002)', 'The Dark Knight (2008)']"
582,Male,Teenager (0-20 years),"[296, 318, 356, 593, 1213, 50, 2959, 2762, 2858, 1682]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'The Silence of the Lambs (1991)', 'Goodfellas (1990)', 'The Usual Suspects (1995)', 'Fight Club (1999)', 'The Sixth Sense (1999)', 'American Beauty (1999)', 'The Truman Show (1998)']"
583,Female,Young (21-40 years),"[318, 356, 364, 1682, 3147, 1704, 1197, 3114, 1035, 595]","['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'The Lion King (1994)', 'The Truman Show (1998)', 'The Green Mile (1999)', 'Good Will Hunting (1997)', 'The Princess Bride (1987)', 'Toy Story 2 (1999)', 'The Sound of Music (1965)', 'Beauty and the Beast (1991)', 'Enjoy watching!']"
586,Male,Young (21-40 years),"[1240, 480, 318, 296, 2959]","['The Terminator (1984)', 'Blade Runner 2049 (2017)', 'The Matrix Reloaded (2003)', 'Jurassic Park (1993)', 'The Dark Knight (2008)', 'Inception (2010)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Fight Club (1999)', 'The Prestige (2006)']"
647,Male,Young (21-40 years),[],[]
655,Female,Young (21-40 years),[],[]
703,Female,Adult (41-60 years),"[296, 318, 1221, 1291, 1270, 1036, 1197, 593]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'The Dark Knight (2008)', 'The Godfather: Part II (1974)', 'Indiana Jones and the Last Crusade (1989)', 'Back to the Future (1985)', 'Die Hard (1988)', 'The Princess Bride (1987)', 'The Silence of the Lambs (1991)', 'The Matrix (1999)']"
714,Male,Teenager (0-20 years),[],[]
746,Female,Teenager (0-20 years),[],[]
761,Male,Teenager (0-20 years),"[480, 1036, 1527, 1580, 318, 1270, 589]","['The Dark Knight (2008)', 'Inception (2010)', 'The Bourne Identity (2002)', 'Jurassic Park (1993)', 'Die Hard (1988)', 'The Fifth Element (1997)', 'Men in Black (1997)', 'The Shawshank Redemption (1994)', 'Back to the Future (1985)', 'The Terminator 2: Judgment Day (1991)']"
769,Male,Adult (41-60 years),"[912, 318, 296, 1221, 1213, 593, 50, 2959]","['Casablanca (1942)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Godfather: Part II (1974)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', 'The Usual Suspects (1995)', 'Fight Club (1999)', 'The Departed (2006)', 'Inception (2010)']"
