userId,gender,age_group,recommendations,all_movies_rec
1,Male,Young (21-40 years),[],[]
4,Male,Young (21-40 years),"[144, 79, 96, 22, 273, 1067, 385, 265]","['Die Hard (1988)', 'The Fugitive (1993)', 'Terminator 2: Judgment Day (1991)', 'Lethal Weapon (1987)', 'The Matrix (1999)', 'Braveheart (1995)', 'Heat (1995)', 'The Rock (1996)', 'True Lies (1994)', 'The Hunt for Red October (1990)', 'Enjoy watching!']"
7,Male,Adult (41-60 years),[],[]
12,Female,Young (21-40 years),"[69, 173, 483, 216, 64, 496, 143, 1127]","['Forrest Gump (1994)', 'The Princess Bride (1987)', 'Casablanca (1942)', 'When Harry Met Sally... (1989)', 'The Shawshank Redemption (1994)', ""It's a Wonderful Life (1946)"", 'The Sound of Music (1965)', 'The Truman Show (1998)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Green Mile (1999)', 'Enjoy watching!']"
20,Female,Adult (41-60 years),"[64, 56, 127, 98, 182, 22]","['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Godfather (1972)', 'The Dark Knight (2008)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'The Matrix (1999)', 'Goodfellas (1990)', 'Braveheart (1995)', 'The Departed (2006)']"
22,Male,Young (21-40 years),"[204, 257, 173, 174, 82, 195, 144]","['Back to the Future (1985)', 'Ghostbusters (1984)', 'Men in Black (1997)', 'The Princess Bride (1987)', 'Raiders of the Lost Ark (1981)', 'Jurassic Park (1993)', 'The Terminator (1984)', 'Die Hard (1988)', 'The Matrix (1999)', 'Indiana Jones and the Temple of Doom (1984)']"
26,Male,Adult (41-60 years),"[56, 64, 69, 182, 98, 22, 12, 1278]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', 'Fight Club (1999)', 'The Matrix (1999)', 'Braveheart (1995)', 'The Usual Suspects (1995)', 'Se7en (1995)']"
28,Male,Young (21-40 years),"[174, 204, 82, 144, 98, 176]","['The Thing (1982)', 'Raiders of the Lost Ark (1981)', 'Ghostbusters (1984)', 'Back to the Future (1985)', 'Jurassic Park (1993)', 'The Exorcist (1973)', 'Die Hard (1988)', 'The Matrix (1999)', 'The Silence of the Lambs (1991)', 'Aliens (1986)']"
31,Male,Young (21-40 years),"[483, 64, 318, 127, 272, 1127]","['Casablanca (1942)', 'The Shawshank Redemption (1994)', ""Schindler's List (1993)"", 'The Godfather (1972)', 'The Notebook (2004)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'The Pianist (2002)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Departed (2006)', 'Enjoy watching!']"
33,Male,Young (21-40 years),"[1362, 98, 1278, 12, 79, 200]","['The Sixth Sense (1999)', 'Fight Club (1999)', 'American History X (1998)', 'The Silence of the Lambs (1991)', 'Se7en (1995)', 'The Usual Suspects (1995)', 'The Blair Witch Project (1999)', 'The Talented Mr. Ripley (1999)', 'The Fugitive (1993)', 'The Shining (1980)']"
